id,BREWERYactualProduction,DISTRIBUTORactualOrder,RETAILERactualOrder,WHOLESALERactualOrder,BREWERYopenOrders,DISTRIBUTORopenOrders,RETAILERopenOrders,WHOLESALERopenOrders,BREWERYinventory,DISTRIBUTORinventory,WHOLESALERinventory,RETAILERinventory,BREWERYbackorder,DISTRIBUTORbackorder,WHOLESALERbackorder,RETAILERbackorder,BREWERYincomingDelivery,DISTRIBUTORincomingDelivery,WHOLESALERincomingDelivery,RETAILERincomingDelivery,BREWERYincomingOrder,DISTRIBUTORincomingOrder,WHOLESALERincomingOrder,RETAILERincomingOrder,BREWERYoutgoingDelivery,DISTRIBUTORoutgoingDelivery,WHOLESALERoutgoingDelivery,RETAILERoutgoingDelivery,BREWERYsurplus,DISTRIBUTORsurplus,WHOLESALERsurplus,RETAILERsurplus,performanceControllingRETAILERCost,performanceControllingBREWERYCost,performanceControllingDISTRIBUTORCost,performanceControllingWHOLESALERCost,performanceControllingRETAILERCostAcc,performanceControllingBREWERYCostAcc,performanceControllingDISTRIBUTORCostAcc,performanceControllingWHOLESALERCostAcc,performanceControllingsupplyChainCostAcc,policySettingstargetSurplus,policySettingstargetRETAILERCost,policySettingstargetSupplyChainCost,gameId
1758487,500,300,800,0,500,866,800,0,0,1800,300,0,766,0,0,400,100,300,400,100,300,0,800,400,100,0,800,100,-766,1800,300,-400,300,766,750,350,4300,13460,5750,4350,27860,400,7800,29300,"cmmm3xjar000jkz04a7cc2klc"
1758491,600,0,700,600,600,766,700,600,0,1300,0,0,266,0,400,0,500,100,0,800,0,600,700,400,500,600,300,800,-266,1300,-400,0,600,966,900,200,4900,14426,6650,4550,30526,400,7800,29300,"cmmm3xjar000jkz04a7cc2klc"
1758494,0,100,200,1500,0,366,600,1500,234,300,0,0,0,0,0,100,600,500,600,300,100,1500,200,400,366,1500,600,300,234,300,0,-100,200,466,650,600,5100,14892,7300,5150,32442,400,7800,29300,"cmmm3xjar000jkz04a7cc2klc"
1758498,0,800,400,400,0,800,400,400,0,266,1100,100,566,0,0,0,0,366,1500,600,800,400,400,400,234,400,400,500,-566,266,1100,100,300,200,200,200,5400,15092,7500,5350,33342,400,7800,29300,"cmmm3xjar000jkz04a7cc2klc"
1758501,700,800,100,0,700,1366,100,0,0,500,1400,100,1366,0,0,0,0,234,400,400,800,0,100,400,0,0,100,400,-1366,500,1400,100,200,766,200,550,5600,15858,7700,5900,35058,400,7800,29300,"cmmm3xjar000jkz04a7cc2klc"
1758506,600,200,400,0,600,1566,400,0,0,500,1000,0,866,0,0,200,700,0,0,100,200,0,400,400,700,0,400,200,-866,500,1000,-200,200,1566,250,700,5800,17424,7950,6600,37774,400,7800,29300,"cmmm3xjar000jkz04a7cc2klc"
1758511,200,0,600,0,200,866,600,0,0,1200,400,0,266,0,0,200,600,700,0,400,0,0,600,400,600,0,600,400,-266,1200,400,-200,400,1066,250,500,6200,18490,8200,7100,39990,400,7800,29300,"cmmm3xjar000jkz04a7cc2klc"
1758515,100,0,400,400,100,266,400,400,0,1400,0,0,66,0,0,0,200,600,0,600,0,400,400,400,200,400,400,600,-66,1400,0,0,400,466,600,200,6600,18956,8800,7300,41656,400,7800,29300,"cmmm3xjar000jkz04a7cc2klc"
1758516,0,0,400,600,0,66,400,600,34,1000,0,0,0,0,0,0,100,200,400,400,0,600,400,400,66,600,400,400,34,1000,0,0,200,266,700,200,6800,19222,9500,7500,43022,400,7800,29300,"cmmm3xjar000jkz04a7cc2klc"
1758518,0,100,400,600,0,100,400,600,0,466,200,0,66,0,0,0,0,66,600,400,100,600,400,400,34,600,400,400,-66,466,200,0,200,200,500,200,7000,19422,10000,7700,44122,400,7800,29300,"cmmm3xjar000jkz04a7cc2klc"
1758522,200,200,400,600,200,266,400,600,0,0,400,0,266,100,0,0,0,34,600,400,200,600,400,400,0,500,400,400,-266,-100,400,0,200,266,233,200,7200,19688,10233,7900,45021,400,7800,29300,"cmmm3xjar000jkz04a7cc2klc"
1758525,200,300,400,300,200,566,400,400,0,0,500,0,366,400,0,0,200,0,500,400,300,300,400,400,200,0,400,400,-366,-400,500,0,200,466,300,200,7400,20154,10533,8100,46187,400,7800,29300,"cmmm3xjar000jkz04a7cc2klc"
1758527,200,0,400,100,200,366,400,500,0,0,100,0,166,300,0,0,200,200,0,400,0,100,400,400,200,200,400,400,-166,-300,100,0,200,566,600,250,7600,20720,11133,8350,47803,400,7800,29300,"cmmm3xjar000jkz04a7cc2klc"
1758529,0,0,400,400,0,166,400,700,34,0,0,0,0,500,100,0,200,200,200,400,0,400,400,400,166,200,300,400,34,-500,-100,0,200,366,500,200,7800,21086,11633,8550,49069,400,7800,29300,"cmmm3xjar000jkz04a7cc2klc"
