id,BREWERYactualProduction,DISTRIBUTORactualOrder,RETAILERactualOrder,WHOLESALERactualOrder,BREWERYopenOrders,DISTRIBUTORopenOrders,RETAILERopenOrders,WHOLESALERopenOrders,BREWERYinventory,DISTRIBUTORinventory,WHOLESALERinventory,RETAILERinventory,BREWERYbackorder,DISTRIBUTORbackorder,WHOLESALERbackorder,RETAILERbackorder,BREWERYincomingDelivery,DISTRIBUTORincomingDelivery,WHOLESALERincomingDelivery,RETAILERincomingDelivery,BREWERYincomingOrder,DISTRIBUTORincomingOrder,WHOLESALERincomingOrder,RETAILERincomingOrder,BREWERYoutgoingDelivery,DISTRIBUTORoutgoingDelivery,WHOLESALERoutgoingDelivery,RETAILERoutgoingDelivery,BREWERYsurplus,DISTRIBUTORsurplus,WHOLESALERsurplus,RETAILERsurplus,performanceControllingRETAILERCost,performanceControllingBREWERYCost,performanceControllingDISTRIBUTORCost,performanceControllingWHOLESALERCost,performanceControllingRETAILERCostAcc,performanceControllingBREWERYCostAcc,performanceControllingDISTRIBUTORCostAcc,performanceControllingWHOLESALERCostAcc,performanceControllingsupplyChainCostAcc,policySettingstargetSurplus,policySettingstargetRETAILERCost,policySettingstargetSupplyChainCost,gameId
1047795,0,1,0,0,0,1,0,0,155639,37560,47300,7700,0,0,0,0,0,0,0,0,1,0,0,400,1,0,0,400,155639,37560,47300,7700,4050,77820,18780,23650,13110,240205,101345,85690,440350,400,7800,29300,"a31472c400d811f0b1c08eccb4671098"
1047805,0,0,0,0,0,0,0,0,155639,37561,47300,7300,0,0,0,0,0,1,0,0,0,0,0,400,0,0,0,400,155639,37561,47300,7300,3850,77819.5,18780,23650,16960,318024.5,120125,109340,564449.5,400,7800,29300,"a31472c400d811f0b1c08eccb4671098"
1047812,0,0,0,0,0,0,0,0,155639,37561,47300,6900,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,400,155639,37561,47300,6900,3650,77819.5,18780.5,23650,20610,395844,138905.5,132990,688349.5,400,7800,29300,"a31472c400d811f0b1c08eccb4671098"
1047822,20000,0,0,0,20000,0,0,0,155639,37561,47300,6500,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,400,155639,37561,47300,6500,3450,77819.5,18780.5,23650,24060,473663.5,157686,156640,812049.5,400,7800,29300,"a31472c400d811f0b1c08eccb4671098"
1047832,10000,0,200,0,10000,0,200,0,175639,37561,47100,6100,0,0,0,0,20000,0,0,0,0,0,200,400,0,0,200,400,175639,37561,47100,6100,3250,77819.5,18780.5,23650,27310,551483,176466.5,180290,935549.5,400,7800,29300,"a31472c400d811f0b1c08eccb4671098"
1047836,0,10,200,0,0,10,200,0,185629,37561,46900,5900,0,0,0,0,10000,0,0,200,10,0,200,400,10,0,200,400,185629,37561,46900,5900,3050,87819.5,18780.5,23550,30360,639302.5,195247,203840,1068749.5,400,7800,29300,"a31472c400d811f0b1c08eccb4671098"
1047846,0,0,200,0,0,0,200,0,185629,37571,46700,5700,0,0,0,0,0,10,0,200,0,0,200,400,0,0,200,400,185629,37571,46700,5700,2950,92814.5,18780.5,23450,33310,732117,214027.5,227290,1206744.5,400,7800,29300,"a31472c400d811f0b1c08eccb4671098"
1047851,0,0,200,0,0,0,200,0,185629,37571,46500,5500,0,0,0,0,0,0,0,200,0,0,200,400,0,0,200,400,185629,37571,46500,5500,2850,92814.5,18785.5,23350,36160,824931.5,232813,250640,1344544.5,400,7800,29300,"a31472c400d811f0b1c08eccb4671098"
1047858,0,0,200,0,0,0,200,0,185629,37571,46300,5300,0,0,0,0,0,0,0,200,0,0,200,400,0,0,200,400,185629,37571,46300,5300,2750,92814.5,18785.5,23250,38910,917746,251598.5,273890,1482144.5,400,7800,29300,"a31472c400d811f0b1c08eccb4671098"
1047862,0,0,500,0,0,0,500,0,185629,37571,45800,5100,0,0,0,0,0,0,0,200,0,0,500,400,0,0,500,400,185629,37571,45800,5100,2650,92814.5,18785.5,23150,41560,1010560.5,270384,297040,1619544.5,400,7800,29300,"a31472c400d811f0b1c08eccb4671098"
1047869,0,1000,500,0,0,1000,500,0,184629,37571,45300,5200,0,0,0,0,0,0,0,500,1000,0,500,400,1000,0,500,400,184629,37571,45300,5200,2550,92814.5,18785.5,22900,44110,1103375,289169.5,319940,1756594.5,400,7800,29300,"a31472c400d811f0b1c08eccb4671098"
1047876,0,0,500,0,0,0,500,0,184629,38571,44800,5300,0,0,0,0,0,1000,0,500,0,0,500,400,0,0,500,400,184629,38571,44800,5300,2600,92314.5,18785.5,22650,46710,1195689.5,307955,342590,1892944.5,400,7800,29300,"a31472c400d811f0b1c08eccb4671098"
