id,BREWERYactualProduction,DISTRIBUTORactualOrder,RETAILERactualOrder,WHOLESALERactualOrder,BREWERYopenOrders,DISTRIBUTORopenOrders,RETAILERopenOrders,WHOLESALERopenOrders,BREWERYinventory,DISTRIBUTORinventory,WHOLESALERinventory,RETAILERinventory,BREWERYbackorder,DISTRIBUTORbackorder,WHOLESALERbackorder,RETAILERbackorder,BREWERYincomingDelivery,DISTRIBUTORincomingDelivery,WHOLESALERincomingDelivery,RETAILERincomingDelivery,BREWERYincomingOrder,DISTRIBUTORincomingOrder,WHOLESALERincomingOrder,RETAILERincomingOrder,BREWERYoutgoingDelivery,DISTRIBUTORoutgoingDelivery,WHOLESALERoutgoingDelivery,RETAILERoutgoingDelivery,BREWERYsurplus,DISTRIBUTORsurplus,WHOLESALERsurplus,RETAILERsurplus,performanceControllingRETAILERCost,performanceControllingBREWERYCost,performanceControllingDISTRIBUTORCost,performanceControllingWHOLESALERCost,performanceControllingRETAILERCostAcc,performanceControllingBREWERYCostAcc,performanceControllingDISTRIBUTORCostAcc,performanceControllingWHOLESALERCostAcc,performanceControllingsupplyChainCostAcc,policySettingstargetSurplus,policySettingstargetRETAILERCost,policySettingstargetSupplyChainCost,gameId
1683036,100,700,425,429,100,700,948,1250,0,0,0,0,0,850,448,300,100,400,500,1000,700,429,425,400,700,400,500,1000,0,-850,-448,-300,1100,300,1021,723,6315,4800,9113,7052,27280,400,7800,29300,"cmkwp7sdo000ai6041jc1c0n1"
1683063,2000,900,421,425,2000,900,869,1275,0,0,0,0,800,575,469,200,100,700,400,500,900,425,421,400,100,700,400,500,-800,-575,-469,-200,500,200,1050,648,6815,5000,10163,7700,29678,400,7800,29300,"cmkwp7sdo000ai6041jc1c0n1"
1683132,300,200,418,1127,300,1000,887,1702,1000,0,0,0,0,1602,187,200,2000,100,700,400,200,1127,418,400,1000,100,700,400,1000,-1602,-187,-200,400,1000,775,669,7215,6000,10938,8369,32522,400,7800,29300,"cmkwp7sdo000ai6041jc1c0n1"
1683168,0,1200,416,500,0,1200,603,2102,100,0,0,100,0,1102,503,0,300,1000,100,700,1200,500,416,400,1200,1000,100,600,100,-1102,-503,100,400,500,1802,387,7615,6500,12740,8756,35611,400,7800,29300,"cmkwp7sdo000ai6041jc1c0n1"
1683190,1200,1200,413,519,1200,1200,916,1621,0,0,84,0,1100,421,0,200,0,1200,1000,100,1200,519,413,400,100,1200,916,200,-1100,-421,84,-200,200,200,1302,703,7815,6700,14042,9459,38016,400,7800,29300,"cmkwp7sdo000ai6041jc1c0n1"
1683204,500,500,412,0,500,1600,412,421,0,0,872,316,400,321,0,0,1200,100,1200,916,500,0,412,400,1200,100,412,600,-400,-321,872,316,400,1300,621,200,8215,8000,14663,9659,40537,400,7800,29300,"cmkwp7sdo000ai6041jc1c0n1"
1683207,200,200,410,0,200,600,410,321,0,879,562,328,100,0,0,0,500,1200,100,412,200,0,410,400,500,321,410,400,-100,879,562,328,200,600,521,436,8415,8600,15184,10095,42294,400,7800,29300,"cmkwp7sdo000ai6041jc1c0n1"
1683208,200,0,408,0,200,100,408,0,100,1379,475,338,0,0,0,0,200,500,321,410,0,0,408,400,100,0,408,400,100,1379,475,338,200,300,439.5,281,8615,8900,15623.5,10376,43514.5,400,7800,29300,"cmkwp7sdo000ai6041jc1c0n1"
1683210,100,0,407,500,100,0,407,500,300,979,68,346,0,0,0,0,200,100,0,408,0,500,407,400,0,500,407,400,300,979,68,346,200,200,689.5,237.5,8815,9100,16313,10613.5,44841.5,400,7800,29300,"cmkwp7sdo000ai6041jc1c0n1"
1683212,0,100,406,400,0,100,406,400,300,579,162,353,0,0,0,0,100,0,500,407,100,400,406,400,100,400,406,400,300,579,162,353,200,200,489.5,200,9015,9300,16802.5,10813.5,45931,400,7800,29300,"cmkwp7sdo000ai6041jc1c0n1"
1683215,0,300,405,0,0,300,405,0,0,679,157,359,0,0,0,0,0,100,400,406,300,0,405,400,300,0,405,400,0,679,157,359,200,200,289.5,200,9215,9500,17092,11013.5,46820.5,400,7800,29300,"cmkwp7sdo000ai6041jc1c0n1"
1683219,500,200,405,260,500,200,405,260,0,719,0,364,200,0,248,0,0,300,0,405,200,260,405,400,0,260,157,400,-200,719,-248,364,200,200,339.5,200,9415,9700,17431.5,11213.5,47760,400,7800,29300,"cmkwp7sdo000ai6041jc1c0n1"
1683225,100,0,404,393,100,200,652,393,300,326,0,121,0,0,392,0,500,0,260,157,0,393,404,400,200,393,260,400,300,326,-392,121,200,400,359.5,448,9615,10100,17791,11661.5,49167.5,400,7800,29300,"cmkwp7sdo000ai6041jc1c0n1"
1683232,0,0,403,500,0,0,795,500,400,26,0,0,0,0,402,19,100,200,393,260,0,500,403,400,0,500,393,381,400,26,-402,-19,200,200,200,592,9815,10300,17991,12253.5,50359.5,400,7800,29300,"cmkwp7sdo000ai6041jc1c0n1"
