id,BREWERYactualProduction,DISTRIBUTORactualOrder,RETAILERactualOrder,WHOLESALERactualOrder,BREWERYopenOrders,DISTRIBUTORopenOrders,RETAILERopenOrders,WHOLESALERopenOrders,BREWERYinventory,DISTRIBUTORinventory,WHOLESALERinventory,RETAILERinventory,BREWERYbackorder,DISTRIBUTORbackorder,WHOLESALERbackorder,RETAILERbackorder,BREWERYincomingDelivery,DISTRIBUTORincomingDelivery,WHOLESALERincomingDelivery,RETAILERincomingDelivery,BREWERYincomingOrder,DISTRIBUTORincomingOrder,WHOLESALERincomingOrder,RETAILERincomingOrder,BREWERYoutgoingDelivery,DISTRIBUTORoutgoingDelivery,WHOLESALERoutgoingDelivery,RETAILERoutgoingDelivery,BREWERYsurplus,DISTRIBUTORsurplus,WHOLESALERsurplus,RETAILERsurplus,performanceControllingRETAILERCost,performanceControllingBREWERYCost,performanceControllingDISTRIBUTORCost,performanceControllingWHOLESALERCost,performanceControllingRETAILERCostAcc,performanceControllingBREWERYCostAcc,performanceControllingDISTRIBUTORCostAcc,performanceControllingWHOLESALERCostAcc,performanceControllingsupplyChainCostAcc,policySettingstargetSurplus,policySettingstargetRETAILERCost,policySettingstargetSupplyChainCost,gameId
1047463,2500,5000,400,100,2500,8330,400,1430,0,1070,1360,0,7330,0,0,690,1000,2500,1000,140,5000,100,400,400,1000,1430,400,140,-7330,1070,1360,-690,630,3530,1530,380,4660,12940,8650,3340,29590,400,7800,29300,"a2aa829c00d811f0b1c08eccb4671098"
1047480,6000,600,100,0,6000,7930,100,0,0,2070,2690,0,5430,0,0,690,2500,1000,1430,400,600,0,100,400,2500,0,100,400,-5430,2070,2690,-690,890,7530,535,680,5550,20470,9185,4020,39225,400,7800,29300,"a2aa829c00d811f0b1c08eccb4671098"
1047494,1000,0,300,0,1000,5430,300,0,570,4570,2390,0,0,0,0,990,6000,2500,0,100,0,0,300,400,5430,0,300,100,570,4570,2390,-990,890,5630,1035,1345,6440,26100,10220,5365,48125,400,7800,29300,"a2aa829c00d811f0b1c08eccb4671098"
1047508,10,400,1000,0,10,400,1000,0,1170,10000,1390,0,0,0,0,1090,1000,5430,0,300,400,0,1000,400,400,0,1000,300,1170,10000,1390,-1090,1190,285,2285,1195,7630,26385,12505,6560,53080,400,7800,29300,"a2aa829c00d811f0b1c08eccb4671098"
1047514,500,400,2000,300,500,400,2000,300,780,10100,0,0,0,0,610,490,10,400,0,1000,400,300,2000,400,400,300,1390,1000,780,10100,-610,-490,1290,585,5000,695,8920,26970,17505,7255,60650,400,7800,29300,"a2aa829c00d811f0b1c08eccb4671098"
1047517,500,300,2000,1300,500,300,2610,1300,980,9200,0,500,0,0,2310,0,500,400,300,1390,300,1300,2000,400,300,1300,300,890,980,9200,-2310,500,690,390,5050,810,9610,27360,22555,8065,67590,400,7800,29300,"a2aa829c00d811f0b1c08eccb4671098"
1047527,500,0,1000,1300,500,0,3310,1300,1480,8200,0,400,0,0,2010,0,500,300,1300,300,0,1300,1000,400,0,1300,1300,400,1480,8200,-2010,400,250,490,4600,2510,9860,27850,27155,10575,75440,400,7800,29300,"a2aa829c00d811f0b1c08eccb4671098"
1047533,10,0,1000,1500,10,0,3010,1500,1980,6700,0,1300,0,0,1710,0,500,0,1300,1300,0,1500,1000,400,0,1500,1300,400,1980,6700,-1710,1300,200,740,4100,2210,10060,28590,31255,12785,82690,400,7800,29300,"a2aa829c00d811f0b1c08eccb4671098"
1047537,100,0,10,1500,100,0,1720,1500,1990,5200,0,2200,0,0,220,0,10,0,1500,1300,0,1500,10,400,0,1500,1500,400,1990,5200,-220,2200,650,990,3350,1910,10710,29580,34605,14695,89590,400,7800,29300,"a2aa829c00d811f0b1c08eccb4671098"
1047543,10,0,10,500,10,0,230,500,2090,4700,1270,3300,0,0,0,0,100,0,1500,1500,0,500,10,400,0,500,230,400,2090,4700,1270,3300,1100,995,2600,420,11810,30575,37205,15115,94705,400,7800,29300,"a2aa829c00d811f0b1c08eccb4671098"
1047558,100,0,0,200,100,0,0,200,2100,4500,1770,3130,0,0,0,0,10,0,500,230,0,200,0,400,0,200,0,400,2100,4500,1770,3130,1650,1045,2350,635,13460,31620,39555,15750,100385,400,7800,29300,"a2aa829c00d811f0b1c08eccb4671098"
1047566,20,0,0,100,20,0,0,100,2200,4400,1970,2730,0,0,0,0,100,0,200,0,0,100,0,400,0,100,0,400,2200,4400,1970,2730,1565,1050,2250,885,15025,32670,41805,16635,106135,400,7800,29300,"a2aa829c00d811f0b1c08eccb4671098"
1047577,0,0,100,0,0,0,100,0,2220,4400,1970,2330,0,0,0,0,20,0,100,0,0,0,100,400,0,0,100,400,2220,4400,1970,2330,1365,1100,2200,985,16390,33770,44005,17620,111785,400,7800,29300,"a2aa829c00d811f0b1c08eccb4671098"
1047579,0,0,100,0,0,0,100,0,2220,4400,1870,2030,0,0,0,0,0,0,0,100,0,0,100,400,0,0,100,400,2220,4400,1870,2030,1165,1110,2200,985,17555,34880,46205,18605,117245,400,7800,29300,"a2aa829c00d811f0b1c08eccb4671098"
