id,BREWERYactualProduction,DISTRIBUTORactualOrder,RETAILERactualOrder,WHOLESALERactualOrder,BREWERYopenOrders,DISTRIBUTORopenOrders,RETAILERopenOrders,WHOLESALERopenOrders,BREWERYinventory,DISTRIBUTORinventory,WHOLESALERinventory,RETAILERinventory,BREWERYbackorder,DISTRIBUTORbackorder,WHOLESALERbackorder,RETAILERbackorder,BREWERYincomingDelivery,DISTRIBUTORincomingDelivery,WHOLESALERincomingDelivery,RETAILERincomingDelivery,BREWERYincomingOrder,DISTRIBUTORincomingOrder,WHOLESALERincomingOrder,RETAILERincomingOrder,BREWERYoutgoingDelivery,DISTRIBUTORoutgoingDelivery,WHOLESALERoutgoingDelivery,RETAILERoutgoingDelivery,BREWERYsurplus,DISTRIBUTORsurplus,WHOLESALERsurplus,RETAILERsurplus,performanceControllingRETAILERCost,performanceControllingBREWERYCost,performanceControllingDISTRIBUTORCost,performanceControllingWHOLESALERCost,performanceControllingRETAILERCostAcc,performanceControllingBREWERYCostAcc,performanceControllingDISTRIBUTORCostAcc,performanceControllingWHOLESALERCostAcc,performanceControllingsupplyChainCostAcc,policySettingstargetSurplus,policySettingstargetRETAILERCost,policySettingstargetSupplyChainCost,gameId
1758495,7000,8000,3000,4546,7000,13610,19900,19018,0,0,0,1500,13410,14018,16900,0,200,5000,3000,2000,8000,4546,3000,400,200,5000,3000,500,-13410,-14018,-16900,1500,300,5810,14672,17100,5373,21620,42297.5,55973,125263.5,400,7800,29300,"cmmm3xjar000pkz04tzlwd38h"
1758497,7000,5000,3000,3183,7000,18410,19900,17201,0,0,0,4100,11410,17001,14900,0,7000,200,5000,3000,5000,3183,3000,400,7000,200,5000,400,-11410,-17001,-14900,4100,750,13610,14218,17100,6123,35230,56515.5,73073,170941.5,400,7800,29300,"cmmm3xjar000pkz04tzlwd38h"
1758502,7000,4000,500,3157,7000,15410,15400,20158,0,0,0,8700,8410,13158,15200,0,7000,7000,200,5000,4000,3157,500,400,7000,7000,200,400,-8410,-13158,-15200,8700,2050,11610,17201,15100,8173,46840,73716.5,88173,216902.5,400,7800,29300,"cmmm3xjar000pkz04tzlwd38h"
1758503,6000,3500,0,0,6000,11910,15200,13158,0,0,0,8500,4910,6158,8200,0,7000,7000,7000,200,3500,0,0,400,7000,7000,7000,400,-4910,-6158,-8200,8500,4350,8610,13358,15400,12523,55450,87074.5,103573,258620.5,400,7800,29300,"cmmm3xjar000pkz04tzlwd38h"
1758510,4000,0,100,0,4000,4910,8300,6158,1090,842,0,15100,0,0,1300,0,6000,7000,7000,7000,0,0,100,400,4910,6158,7000,400,1090,842,-1300,15100,4250,5110,6358,8400,16773,60560,93432.5,111973,282738.5,400,7800,29300,"cmmm3xjar000pkz04tzlwd38h"
1758517,0,0,0,0,0,0,1300,0,5090,5752,4858,21700,0,0,0,0,4000,4910,6158,7000,0,0,0,400,0,0,1300,400,5090,5752,4858,21700,7550,545,421,1500,24323,61105,93853.5,113473,292754.5,400,7800,29300,"cmmm3xjar000pkz04tzlwd38h"
1758519,0,0,0,0,0,0,0,0,5090,5752,4858,22600,0,0,0,0,0,0,0,1300,0,0,0,400,0,0,0,400,5090,5752,4858,22600,10850,2545,2876,2429,35173,63650,96729.5,115902,311454.5,400,7800,29300,"cmmm3xjar000pkz04tzlwd38h"
1758520,0,0,0,0,0,0,0,0,5090,5752,4858,22200,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,400,5090,5752,4858,22200,11300,2545,2876,2429,46473,66195,99605.5,118331,330604.5,400,7800,29300,"cmmm3xjar000pkz04tzlwd38h"
1758521,0,0,0,0,0,0,0,0,5090,5752,4858,21800,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,400,5090,5752,4858,21800,11100,2545,2876,2429,57573,68740,102481.5,120760,349554.5,400,7800,29300,"cmmm3xjar000pkz04tzlwd38h"
1758528,0,0,0,0,0,0,0,0,5090,5752,4858,21400,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,400,5090,5752,4858,21400,10900,2545,2876,2429,68473,71285,105357.5,123189,368304.5,400,7800,29300,"cmmm3xjar000pkz04tzlwd38h"
1758530,0,0,0,0,0,0,0,0,5090,5752,4858,21000,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,400,5090,5752,4858,21000,10700,2545,2876,2429,79173,73830,108233.5,125618,386854.5,400,7800,29300,"cmmm3xjar000pkz04tzlwd38h"
1758532,0,0,0,0,0,0,0,0,5090,5752,4858,20600,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,400,5090,5752,4858,20600,10500,2545,2876,2429,89673,76375,111109.5,128047,405204.5,400,7800,29300,"cmmm3xjar000pkz04tzlwd38h"
1758533,0,0,0,0,0,0,0,0,5090,5752,4858,20200,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,400,5090,5752,4858,20200,10300,2545,2876,2429,99973,78920,113985.5,130476,423354.5,400,7800,29300,"cmmm3xjar000pkz04tzlwd38h"
