id,BREWERYactualProduction,DISTRIBUTORactualOrder,RETAILERactualOrder,WHOLESALERactualOrder,BREWERYopenOrders,DISTRIBUTORopenOrders,RETAILERopenOrders,WHOLESALERopenOrders,BREWERYinventory,DISTRIBUTORinventory,WHOLESALERinventory,RETAILERinventory,BREWERYbackorder,DISTRIBUTORbackorder,WHOLESALERbackorder,RETAILERbackorder,BREWERYincomingDelivery,DISTRIBUTORincomingDelivery,WHOLESALERincomingDelivery,RETAILERincomingDelivery,BREWERYincomingOrder,DISTRIBUTORincomingOrder,WHOLESALERincomingOrder,RETAILERincomingOrder,BREWERYoutgoingDelivery,DISTRIBUTORoutgoingDelivery,WHOLESALERoutgoingDelivery,RETAILERoutgoingDelivery,BREWERYsurplus,DISTRIBUTORsurplus,WHOLESALERsurplus,RETAILERsurplus,performanceControllingRETAILERCost,performanceControllingBREWERYCost,performanceControllingDISTRIBUTORCost,performanceControllingWHOLESALERCost,performanceControllingRETAILERCostAcc,performanceControllingBREWERYCostAcc,performanceControllingDISTRIBUTORCostAcc,performanceControllingWHOLESALERCostAcc,performanceControllingsupplyChainCostAcc,policySettingstargetSurplus,policySettingstargetRETAILERCost,policySettingstargetSupplyChainCost,gameId
1758283,5000,1000,500,7000,5000,2300,13500,7700,5700,0,0,0,0,1700,10500,900,8000,6000,3000,1000,1000,7000,500,400,2300,6000,3000,1000,5700,-1700,-10500,-900,1700,1500,900,13200,8700,15400,9400,34075,67575,400,7800,29300,"cmmm2jp85000aii04q5t5c2lx"
1758298,0,10000,700,2000,0,10000,11200,3700,700,0,0,1700,0,1400,5200,0,5000,2300,6000,3000,10000,2000,700,400,10000,2300,6000,1300,700,-1400,-5200,1700,1100,2850,1900,10700,9800,18250,11300,44775,84125,400,7800,29300,"cmmm2jp85000aii04q5t5c2lx"
1758299,15000,6000,100,4000,15000,6000,5300,5400,0,4600,0,7300,5300,0,3000,0,0,10000,2300,6000,6000,4000,100,400,700,5400,2300,400,-5300,4600,-3000,7300,850,350,1600,5400,10650,18600,12900,50175,92325,400,7800,29300,"cmmm2jp85000aii04q5t5c2lx"
1758306,13000,0,50,3000,13000,5300,3050,3000,9700,2300,2350,9200,0,0,0,0,15000,700,5400,2300,0,3000,50,400,5300,3000,3050,400,9700,2300,2350,9200,3650,5500,2300,3200,14300,24100,15200,53375,106975,400,7800,29300,"cmmm2jp85000aii04q5t5c2lx"
1758314,5000,1000,50,0,5000,1000,50,0,21700,7600,5300,11850,0,0,0,0,13000,5300,3000,3050,1000,0,50,400,1000,0,50,400,21700,7600,5300,11850,4600,4850,1150,1175,18900,28950,16350,54550,118750,400,7800,29300,"cmmm2jp85000aii04q5t5c2lx"
1758319,0,0,50,0,0,0,50,0,26700,8600,5250,11500,0,0,0,0,5000,1000,0,50,0,0,50,400,0,0,50,400,26700,8600,5250,11500,5925,10850,3800,2650,24825,39800,20150,57200,141975,400,7800,29300,"cmmm2jp85000aii04q5t5c2lx"
1758325,0,0,0,0,0,0,0,0,26700,8600,5250,11150,0,0,0,0,0,0,0,50,0,0,0,400,0,0,0,400,26700,8600,5250,11150,5750,13350,4300,2625,30575,53150,24450,59825,168000,400,7800,29300,"cmmm2jp85000aii04q5t5c2lx"
1758335,0,0,10,0,0,0,10,0,26700,8600,5240,10750,0,0,0,0,0,0,0,0,0,0,10,400,0,0,10,400,26700,8600,5240,10750,5575,13350,4300,2625,36150,66500,28750,62450,193850,400,7800,29300,"cmmm2jp85000aii04q5t5c2lx"
1758342,0,0,0,0,0,0,0,0,26700,8600,5240,10360,0,0,0,0,0,0,0,10,0,0,0,400,0,0,0,400,26700,8600,5240,10360,5375,13350,4300,2620,41525,79850,33050,65070,219495,400,7800,29300,"cmmm2jp85000aii04q5t5c2lx"
1758351,0,0,0,0,0,0,0,0,26700,8600,5240,9960,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,400,26700,8600,5240,9960,5180,13350,4300,2620,46705,93200,37350,67690,244945,400,7800,29300,"cmmm2jp85000aii04q5t5c2lx"
1758361,0,0,0,0,0,0,0,0,26700,8600,5240,9560,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,400,26700,8600,5240,9560,4980,13350,4300,2620,51685,106550,41650,70310,270195,400,7800,29300,"cmmm2jp85000aii04q5t5c2lx"
1758375,0,0,0,0,0,0,0,0,26700,8600,5240,9160,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,400,26700,8600,5240,9160,4780,13350,4300,2620,56465,119900,45950,72930,295245,400,7800,29300,"cmmm2jp85000aii04q5t5c2lx"
1758380,0,0,0,0,0,0,0,0,26700,8600,5240,8760,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,400,26700,8600,5240,8760,4580,13350,4300,2620,61045,133250,50250,75550,320095,400,7800,29300,"cmmm2jp85000aii04q5t5c2lx"
1758389,0,0,0,0,0,0,0,0,26700,8600,5240,8360,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,400,26700,8600,5240,8360,4380,13350,4300,2620,65425,146600,54550,78170,344745,400,7800,29300,"cmmm2jp85000aii04q5t5c2lx"
