id,BREWERYactualProduction,DISTRIBUTORactualOrder,RETAILERactualOrder,WHOLESALERactualOrder,BREWERYopenOrders,DISTRIBUTORopenOrders,RETAILERopenOrders,WHOLESALERopenOrders,BREWERYinventory,DISTRIBUTORinventory,WHOLESALERinventory,RETAILERinventory,BREWERYbackorder,DISTRIBUTORbackorder,WHOLESALERbackorder,RETAILERbackorder,BREWERYincomingDelivery,DISTRIBUTORincomingDelivery,WHOLESALERincomingDelivery,RETAILERincomingDelivery,BREWERYincomingOrder,DISTRIBUTORincomingOrder,WHOLESALERincomingOrder,RETAILERincomingOrder,BREWERYoutgoingDelivery,DISTRIBUTORoutgoingDelivery,WHOLESALERoutgoingDelivery,RETAILERoutgoingDelivery,BREWERYsurplus,DISTRIBUTORsurplus,WHOLESALERsurplus,RETAILERsurplus,performanceControllingRETAILERCost,performanceControllingBREWERYCost,performanceControllingDISTRIBUTORCost,performanceControllingWHOLESALERCost,performanceControllingRETAILERCostAcc,performanceControllingBREWERYCostAcc,performanceControllingDISTRIBUTORCostAcc,performanceControllingWHOLESALERCostAcc,performanceControllingsupplyChainCostAcc,policySettingstargetSurplus,policySettingstargetRETAILERCost,policySettingstargetSupplyChainCost,gameId
1047548,0,50,800,0,0,50,800,0,8650,1800,600,0,0,0,0,1200,0,400,0,0,50,0,800,400,50,0,800,0,8650,1800,600,-1200,1000,4350,700,700,7200,33700,6600,5275,52775,400,7800,29300,"a1e3709e00d811f0b1c08eccb4671098"
1047578,0,50,1600,0,0,50,2600,0,8550,1500,0,0,0,0,2200,600,0,50,400,600,50,0,1600,400,50,0,400,600,8550,1500,-2200,-600,1000,4300,725,1200,9600,42325,8225,6775,66925,400,7800,29300,"a1e3709e00d811f0b1c08eccb4671098"
1047642,0,150,600,1600,0,150,2800,1600,8400,0,0,0,0,50,2800,600,0,50,0,400,150,1600,600,400,150,1550,0,400,8400,-50,-2800,-600,800,4275,750,2400,10400,46600,8975,9175,75150,400,7800,29300,"a1e3709e00d811f0b1c08eccb4671098"
1047737,0,1700,400,3400,0,1700,3200,3450,6700,0,0,0,0,3300,1650,1000,0,150,1550,0,1700,3400,400,400,1700,150,1550,0,6700,-3300,-1650,-1000,800,4200,250,3000,11200,50800,9225,12175,83400,400,7800,29300,"a1e3709e00d811f0b1c08eccb4671098"
1047761,0,3500,1400,500,0,3500,3050,3800,3200,0,0,150,0,2100,2900,0,0,1700,150,1550,3500,500,1400,400,3500,1700,150,1400,3200,-2100,-2900,150,1200,3350,3500,1850,12400,54150,12725,14025,93300,400,7800,29300,"a1e3709e00d811f0b1c08eccb4671098"
1047776,0,50,400,5000,0,50,3300,7100,3150,0,0,0,0,3600,1600,100,0,3500,1700,150,50,5000,400,400,50,3500,1700,300,3150,-3600,-1600,-100,200,1600,2300,3100,12600,55750,15025,17125,100500,400,7800,29300,"a1e3709e00d811f0b1c08eccb4671098"
1047799,0,5500,500,700,0,5500,2100,4300,0,0,1400,1200,2350,4250,0,0,0,50,3500,1700,5500,700,500,400,3150,50,2100,500,-2350,-4250,1400,1200,300,1575,3800,1800,12900,57325,18825,18925,107975,400,7800,29300,"a1e3709e00d811f0b1c08eccb4671098"
1047811,6000,500,400,0,6000,2850,400,4250,0,0,1050,2900,2850,1100,0,0,0,3150,50,2100,500,0,400,400,0,3150,400,400,-2850,-1100,1050,2900,600,2550,4450,700,13500,59875,23275,19625,116275,400,7800,29300,"a1e3709e00d811f0b1c08eccb4671098"
1047821,2000,700,400,0,2000,3550,400,1100,2450,0,3800,2900,0,1100,0,0,6000,0,3150,400,700,0,400,400,3550,0,400,400,2450,-1100,3800,2900,1450,3050,1300,525,14950,62925,24575,20150,122600,400,7800,29300,"a1e3709e00d811f0b1c08eccb4671098"
1047829,550,400,0,0,550,400,0,1100,4050,2450,3800,2900,0,0,0,0,2000,3550,0,400,400,0,0,400,400,1100,0,400,4050,2450,3800,2900,1450,1225,1300,1900,16400,64150,25875,22050,128475,400,7800,29300,"a1e3709e00d811f0b1c08eccb4671098"
1047840,0,150,0,0,0,150,0,0,4450,2850,4900,2500,0,0,0,0,550,400,1100,0,150,0,0,400,150,0,0,400,4450,2850,4900,2500,1450,2025,1225,1900,17850,66175,27100,23950,135075,400,7800,29300,"a1e3709e00d811f0b1c08eccb4671098"
1047847,0,0,0,0,0,0,0,0,4450,3000,4900,2100,0,0,0,0,0,150,0,0,0,0,0,400,0,0,0,400,4450,3000,4900,2100,1250,2225,1425,2450,19100,68400,28525,26400,142425,400,7800,29300,"a1e3709e00d811f0b1c08eccb4671098"
1047913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"a1e3709e00d811f0b1c08eccb4671098"
1047914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"a1e3709e00d811f0b1c08eccb4671098"
