id,BREWERYactualProduction,DISTRIBUTORactualOrder,RETAILERactualOrder,WHOLESALERactualOrder,BREWERYopenOrders,DISTRIBUTORopenOrders,RETAILERopenOrders,WHOLESALERopenOrders,BREWERYinventory,DISTRIBUTORinventory,WHOLESALERinventory,RETAILERinventory,BREWERYbackorder,DISTRIBUTORbackorder,WHOLESALERbackorder,RETAILERbackorder,BREWERYincomingDelivery,DISTRIBUTORincomingDelivery,WHOLESALERincomingDelivery,RETAILERincomingDelivery,BREWERYincomingOrder,DISTRIBUTORincomingOrder,WHOLESALERincomingOrder,RETAILERincomingOrder,BREWERYoutgoingDelivery,DISTRIBUTORoutgoingDelivery,WHOLESALERoutgoingDelivery,RETAILERoutgoingDelivery,BREWERYsurplus,DISTRIBUTORsurplus,WHOLESALERsurplus,RETAILERsurplus,performanceControllingRETAILERCost,performanceControllingBREWERYCost,performanceControllingDISTRIBUTORCost,performanceControllingWHOLESALERCost,performanceControllingRETAILERCostAcc,performanceControllingBREWERYCostAcc,performanceControllingDISTRIBUTORCostAcc,performanceControllingWHOLESALERCostAcc,performanceControllingsupplyChainCostAcc,policySettingstargetSurplus,policySettingstargetRETAILERCost,policySettingstargetSupplyChainCost,gameId
1047602,732,584,439,496,732,876,1399,1086,0,0,0,0,144,273,482,800,732,813,917,100,584,496,439,400,732,813,917,100,-144,-273,-482,-800,700,492,790,1160,3915,3660,4650,4735,16960,400,7800,29300,"a4f0fa5e00d811f0b1c08eccb4671098"
1047603,732,584,439,496,732,876,1399,1086,0,0,0,0,144,273,482,800,732,813,917,100,584,496,439,400,732,813,917,100,-144,-273,-482,-800,700,492,790,1160,3915,3660,4650,4735,16960,400,7800,29300,"a4f0fa5e00d811f0b1c08eccb4671098"
1047604,661,550,434,480,661,694,916,753,38,0,0,0,0,21,103,283,732,732,813,917,550,480,434,400,694,732,813,917,38,-21,-103,-283,1000,344,473,682,4915,4004,5123,5417,19459,400,7800,29300,"a4f0fa5e00d811f0b1c08eccb4671098"
1047605,661,550,434,480,661,694,916,753,38,0,0,0,0,21,103,283,732,732,813,917,550,480,434,400,694,732,813,917,38,-21,-103,-283,1000,344,473,682,4915,4004,5123,5417,19459,400,7800,29300,"a4f0fa5e00d811f0b1c08eccb4671098"
1047606,661,550,434,480,661,694,916,753,38,0,0,0,0,21,103,283,732,732,813,917,550,480,434,400,694,732,813,917,38,-21,-103,-283,1000,344,473,682,4915,4004,5123,5417,19459,400,7800,29300,"a4f0fa5e00d811f0b1c08eccb4671098"
1047608,661,550,434,480,661,550,537,501,149,193,195,130,0,0,0,0,661,694,732,813,550,480,434,400,550,501,537,683,149,193,195,130,483,200,221,303,5398,4204,5344,5720,20666,400,7800,29300,"a4f0fa5e00d811f0b1c08eccb4671098"
1047609,661,550,434,480,661,550,537,501,149,193,195,130,0,0,0,0,661,694,732,813,550,480,434,400,550,501,537,683,149,193,195,130,483,200,221,303,5398,4204,5344,5720,20666,400,7800,29300,"a4f0fa5e00d811f0b1c08eccb4671098"
1047610,661,550,434,480,661,550,537,501,149,193,195,130,0,0,0,0,661,694,732,813,550,480,434,400,550,501,537,683,149,193,195,130,483,200,221,303,5398,4204,5344,5720,20666,400,7800,29300,"a4f0fa5e00d811f0b1c08eccb4671098"
1047611,640,537,428,472,640,537,428,472,273,271,268,267,0,0,0,0,661,550,501,537,537,472,428,400,537,472,428,400,273,271,268,267,200,200,200,200,5598,4404,5544,5920,21466,400,7800,29300,"a4f0fa5e00d811f0b1c08eccb4671098"
1047615,640,537,428,472,640,537,428,472,376,336,312,295,0,0,0,0,640,537,472,428,537,472,428,400,537,472,428,400,376,336,312,295,200,200,200,200,5798,4604,5744,6120,22266,400,7800,29300,"a4f0fa5e00d811f0b1c08eccb4671098"
1047616,640,537,428,472,640,537,428,472,376,336,312,295,0,0,0,0,640,537,472,428,537,472,428,400,537,472,428,400,376,336,312,295,200,200,200,200,5798,4604,5744,6120,22266,400,7800,29300,"a4f0fa5e00d811f0b1c08eccb4671098"
1047617,640,537,428,472,640,537,428,472,376,336,312,295,0,0,0,0,640,537,472,428,537,472,428,400,537,472,428,400,376,336,312,295,200,200,200,200,5798,4604,5744,6120,22266,400,7800,29300,"a4f0fa5e00d811f0b1c08eccb4671098"
1047619,640,537,428,472,640,537,428,472,479,401,356,323,0,0,0,0,640,0,0,0,0,0,0,0,0,0,0,400,479,401,356,323,200,200,200,200,5998,4804,5944,6320,23066,400,7800,29300,"a4f0fa5e00d811f0b1c08eccb4671098"
1047622,585,509,423,460,0,0,0,460,610,478,405,351,0,0,0,0,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,239.5,200.5,200,6198,5043.5,6144.5,6520,23906,400,7800,29300,"a4f0fa5e00d811f0b1c08eccb4671098"
1047624,585,509,423,460,585,509,423,460,686,527,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,305,239,202.5,6398,5348.5,6383.5,6722.5,24852.5,400,7800,29300,"a4f0fa5e00d811f0b1c08eccb4671098"
1047626,585,509,423,460,585,509,423,460,686,527,442,374,0,0,0,0,585,509,460,423,509,460,423,400,509,460,423,400,686,527,442,374,200,305,239,202.5,6398,5348.5,6383.5,6722.5,24852.5,400,7800,29300,"a4f0fa5e00d811f0b1c08eccb4671098"
1047638,457,434,400,411,457,434,400,411,837,625,502,397,0,0,0,0,585,509,460,423,434,411,400,400,434,411,400,400,837,625,502,397,200,343,263.5,221,6598,5691.5,6647,6943.5,25880,400,7800,29300,"a4f0fa5e00d811f0b1c08eccb4671098"
1047639,368,375,400,383,368,375,400,383,919,676,513,397,0,0,0,0,457,434,411,400,375,383,400,400,375,383,400,400,919,676,513,397,200,418.5,312.5,251,6798,6110,6959.5,7194.5,27062,400,7800,29300,"a4f0fa5e00d811f0b1c08eccb4671098"
1047641,368,375,400,383,368,375,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,383,400,400,919,676,513,397,200,418.5,312.5,251,6798,6110,6959.5,7194.5,27062,400,7800,29300,"a4f0fa5e00d811f0b1c08eccb4671098"
1047643,368,375,400,383,368,375,400,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,383,400,400,919,676,513,397,200,418.5,312.5,251,6798,6110,6959.5,7194.5,27062,400,7800,29300,"a4f0fa5e00d811f0b1c08eccb4671098"
1047645,301,344,400,386,301,344,400,386,943,665,496,397,0,0,0,0,368,375,383,400,344,386,400,400,344,386,400,400,943,665,496,397,200,459.5,338,256.5,6998,6569.5,7297.5,7451,28316,400,7800,29300,"a4f0fa5e00d811f0b1c08eccb4671098"
1047647,301,344,400,386,301,344,400,386,900,623,482,397,0,0,0,0,301,344,386,400,344,386,400,400,344,386,400,400,900,623,482,397,200,471.5,332.5,248,7198,7041,7630,7699,29568,400,7800,29300,"a4f0fa5e00d811f0b1c08eccb4671098"
1047648,301,344,400,386,301,344,400,386,900,623,482,397,0,0,0,0,301,344,386,400,344,386,400,400,344,386,400,400,900,623,482,397,200,471.5,332.5,248,7198,7041,7630,7699,29568,400,7800,29300,"a4f0fa5e00d811f0b1c08eccb4671098"
1047652,272,354,400,388,272,354,400,388,847,579,468,397,0,0,0,0,301,344,386,400,354,388,400,400,354,388,400,400,847,579,468,397,200,450,311.5,241,7398,7491,7941.5,7940,30770.5,400,7800,29300,"a4f0fa5e00d811f0b1c08eccb4671098"
1047653,301,367,400,392,301,367,400,392,752,541,456,397,0,0,0,0,272,354,388,400,367,392,400,400,367,392,400,400,752,541,456,397,200,423.5,289.5,234,7598,7914.5,8231,8174,31917.5,400,7800,29300,"a4f0fa5e00d811f0b1c08eccb4671098"
1047656,326,375,400,393,326,375,400,393,678,515,448,397,0,0,0,0,301,367,392,400,375,393,400,400,375,393,400,400,678,515,448,397,200,376,270.5,228,7798,8290.5,8501.5,8402,32992,400,7800,29300,"a4f0fa5e00d811f0b1c08eccb4671098"
1047667,342,379,400,394,342,379,400,394,625,496,441,397,0,0,0,0,326,375,393,400,379,394,400,400,379,394,400,400,625,496,441,397,200,339,257.5,224,7998,8629.5,8759,8626,34012.5,400,7800,29300,"a4f0fa5e00d811f0b1c08eccb4671098"
1047722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"a4f0fa5e00d811f0b1c08eccb4671098"
1047723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"a4f0fa5e00d811f0b1c08eccb4671098"
1047724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"a4f0fa5e00d811f0b1c08eccb4671098"
1047725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"a4f0fa5e00d811f0b1c08eccb4671098"
1047726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"a4f0fa5e00d811f0b1c08eccb4671098"
1047727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"a4f0fa5e00d811f0b1c08eccb4671098"
1047728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"a4f0fa5e00d811f0b1c08eccb4671098"
1047729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"a4f0fa5e00d811f0b1c08eccb4671098"
1047730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"a4f0fa5e00d811f0b1c08eccb4671098"
